transaction_id,device_id,device_type,tran_code,mcc,client_id,card_type,pin_inc_count,card_status,sum,oper_type,balance,ip_city,day_of_week,hour_of_day,month,anomaly
9137994,729,0,20,7603,514552667,1,0,0,701.0,5,699839.45,11,1,13,7,True
9299571,335,4,25,7620,514552667,1,0,0,700.69,8,699138.76,11,2,1,8,True
9299587,1305,2,20,8141,514552667,1,0,0,700.96,5,698437.8,5,6,0,8,True
9841694,1408,1,10,7968,514552667,1,0,0,701.19,0,699138.99,24,5,18,9,True
1748280,1285,1,451,7611,854388310,0,0,0,993.26,7,640243.74,24,3,22,1,True
2387067,309,0,10,1062,854388310,0,0,0,993.16,6,641236.9,4,2,1,1,True
2417988,1480,4,451,6671,854388310,0,0,0,993.19,7,640243.71,24,6,17,2,True
2699244,530,0,20,9533,854388310,0,0,0,992.76,3,639250.95,18,1,0,3,True
2970068,362,0,10,9533,854388310,0,0,0,992.93,0,640243.88,24,6,16,3,True
2996894,1342,3,25,9130,854388310,0,0,0,993.01,8,639250.87,24,4,6,3,True
3765451,234,0,20,9833,854388310,0,0,0,993.14,5,638257.73,26,2,20,4,True
3827240,1285,1,30,6671,854388310,0,0,0,993.28,8,637264.45,24,1,18,5,True
3851263,247,4,-1,5907,854388310,0,1,0,992.99,4,637264.45,6,1,15,5,True
3999950,640,4,30,9533,854388310,0,0,0,993.08,8,636271.37,24,2,17,5,True
4210612,148,1,10,1179,854388310,0,0,0,993.04,0,637264.41,18,6,12,7,True
4348742,1342,3,25,3768,854388310,0,0,0,992.84,8,636271.57,24,2,6,7,True
4716192,1480,4,25,5434,854388310,0,0,0,993.12,8,635278.45,24,5,6,7,True
5008428,247,4,451,9748,854388310,0,0,0,993.13,7,634285.32,6,0,18,8,True
5747560,312,0,10,7611,854388310,0,0,0,992.97,0,635278.29,4,5,18,8,True
5965664,1169,0,10,1062,854388310,0,0,0,992.94,6,636271.23,24,6,17,8,True
6135293,511,1,10,7454,854388310,0,0,0,992.73,0,637263.96,12,4,7,9,True
6199277,1285,1,30,1179,854388310,0,0,0,992.92,8,636271.04,24,4,17,9,True
6261716,1480,4,30,3768,854388310,0,0,0,992.97,8,635278.07,24,4,9,9,True
6322738,1366,4,30,5434,854388310,0,0,0,993.06,8,634285.01,16,3,22,10,True
6579542,1037,0,-1,9833,854388310,0,1,0,993.37,4,634285.01,11,0,9,11,True
6715015,640,4,451,7611,854388310,0,0,0,993.08,7,633291.93,24,2,8,11,True
6758648,1285,1,-1,3768,854388310,0,1,0,992.96,1,633291.93,24,3,23,1,True
6811238,147,0,20,7611,854388310,0,0,0,993.05,3,632298.88,18,6,6,2,True
6838321,640,4,-1,9833,854388310,0,1,0,993.06,4,632298.88,24,1,6,2,True
6852852,97,0,20,3768,854388310,0,0,0,992.83,3,631306.05,3,2,16,3,True
6883320,286,1,10,9130,854388310,0,0,0,992.98,6,632299.03,24,0,16,4,True
6894916,1285,1,25,3768,854388310,0,0,0,993.32,8,631305.71,24,5,9,4,True
7026978,480,0,20,1439,854388310,0,0,0,992.95,5,630312.76,5,3,1,5,True
7284980,247,4,-1,1062,854388310,0,1,0,992.81,4,630312.76,6,3,0,6,True
7285366,247,4,30,2424,854388310,0,0,0,992.85,8,629319.91,6,2,15,6,True
7317099,1285,1,30,1179,854388310,0,0,0,993.31,8,628326.6,24,1,5,6,True
7599609,299,1,10,7611,854388310,0,0,0,992.82,6,629319.42,4,1,22,7,True
7793867,1037,0,30,4978,854388310,0,0,0,992.98,8,628326.44,11,0,23,7,True
7871600,537,0,10,8860,854388310,0,0,0,992.84,6,629319.28,18,5,2,8,True
7898311,640,4,30,2424,854388310,0,0,0,993.08,8,628326.2,24,5,8,9,True
8029037,1342,3,30,9833,854388310,0,0,0,992.95,8,627333.25,24,2,5,9,True
8153182,247,4,-1,6671,854388310,0,1,0,993.1,4,627333.25,6,5,5,9,True
8201709,1037,0,451,9130,854388310,0,0,0,992.94,7,626340.31,11,6,4,1,True
8261791,1480,4,-1,9130,854388310,0,1,0,993.08,1,626340.31,24,6,10,2,True
8524937,1036,1,10,9130,854388310,0,0,0,993.04,6,627333.35,11,3,4,3,True
8546227,260,0,20,2424,854388310,0,0,0,992.8,5,626340.55,6,1,20,3,True
8622578,665,2,20,1062,854388310,0,0,0,992.78,3,625347.77,18,4,8,4,True
8759676,1480,4,451,9748,854388310,0,0,0,993.05,7,624354.72,24,6,3,4,True
8806443,1243,2,20,9748,854388310,0,0,0,992.78,5,623361.94,18,2,8,6,True
8880928,1164,0,20,9130,854388310,0,0,0,993.16,3,622368.78,24,2,8,7,True
9134381,444,2,20,2424,854388310,0,0,0,993.23,5,621375.55,24,3,8,8,True
9158937,1285,1,-1,1179,854388310,0,1,0,992.96,1,621375.55,24,2,4,10,True
9469981,1480,4,-1,1062,854388310,0,2,0,992.86,4,621375.55,24,3,1,10,True
9572404,1342,3,-1,8860,854388310,0,3,1,993.05,4,0.0,24,2,22,10,True
1142327,1352,1,451,5227,988406718,0,0,0,950.06,7,166890.94,24,3,19,2,True
1160072,920,4,451,1365,988406718,0,0,0,950.11,7,165940.83,18,0,7,2,True
1160483,662,1,-1,4576,988406718,0,1,0,950.17,4,165940.83,18,5,9,3,False
2062156,877,2,25,9120,988406718,0,0,0,949.75,8,164991.08,24,1,1,3,True
2265973,920,4,-1,2072,988406718,0,1,0,949.67,1,164991.08,18,6,11,5,True
2278482,662,1,-1,2541,988406718,0,2,0,949.88,4,164991.08,18,5,4,5,True
2456648,662,1,25,8867,988406718,0,0,0,950.19,8,164040.89,18,4,1,6,True
2500736,920,4,30,3115,988406718,0,0,0,949.92,8,163090.97,18,2,12,8,True
2609739,662,1,451,7869,988406718,0,0,0,949.97,7,162141.0,18,5,2,8,True
2793711,920,4,-1,1365,988406718,0,1,0,950.0,4,162141.0,18,5,23,9,True
3153229,461,4,30,6157,988406718,0,0,0,949.92,8,161191.08,13,0,2,11,True
3164942,920,4,-1,2072,988406718,0,1,0,950.1,4,161191.08,18,1,15,11,True
3208622,734,0,20,3455,988406718,0,0,0,949.96,3,160241.12,11,3,9,12,True
3314278,920,4,-1,3524,988406718,0,1,0,950.17,1,160241.12,18,4,3,12,False
3328577,461,4,451,9120,988406718,0,0,0,949.89,7,159291.23,13,1,10,12,True
3459751,980,1,10,5227,988406718,0,0,0,949.91,6,160241.14,22,5,11,12,True
3783841,579,0,10,6872,988406718,0,0,0,949.95,6,161191.09,11,1,0,3,True
4322456,662,1,25,1445,988406718,0,0,0,950.11,8,160240.98,18,1,1,3,True
4345073,458,3,30,5403,988406718,0,0,0,949.75,8,159291.23,13,3,1,5,True
4499940,130,0,10,8867,988406718,0,0,0,949.82,6,160241.05,18,5,21,6,True
4533332,461,4,30,6174,988406718,0,0,0,949.9,8,159291.15,13,0,16,6,True
4574373,920,4,25,5403,988406718,0,0,0,949.78,8,158341.37,18,3,12,6,False
4945942,458,3,25,3386,988406718,0,0,0,949.99,8,157391.38,13,0,20,7,True
5025675,46,1,10,6157,988406718,0,0,0,949.85,6,158341.23,24,1,13,7,True
5142336,759,0,30,7869,988406718,0,0,0,949.94,8,157391.29,24,1,16,8,True
5219488,458,3,451,7882,988406718,0,0,0,949.94,7,156441.35,13,6,9,9,True
5247083,662,1,30,1239,988406718,0,0,0,949.93,8,155491.42,18,1,22,9,True
5341408,1352,1,451,3524,988406718,0,0,0,950.11,7,154541.31,24,6,18,10,False
5449758,920,4,451,6808,988406718,0,0,0,950.1,7,153591.21,18,0,12,10,True
5807787,920,4,-1,9120,988406718,0,1,0,950.02,4,153591.21,18,5,18,10,True
5832641,920,4,25,5771,988406718,0,0,0,950.08,8,152641.13,18,0,0,11,True
6061406,759,0,451,6157,988406718,0,0,0,950.06,7,151691.07,24,2,12,11,True
6256924,800,0,10,4589,988406718,0,0,0,950.22,0,152641.29,11,4,4,12,True
6403632,877,2,451,1365,988406718,0,0,0,949.72,7,151691.57,24,3,2,1,True
6700102,662,1,451,3386,988406718,0,0,0,950.0,7,150741.57,18,6,8,1,False
7079260,1352,1,451,3386,988406718,0,0,0,949.98,7,149791.59,24,2,21,2,True
7309798,920,4,451,4779,988406718,0,0,0,949.74,7,148841.85,18,3,19,2,True
7558128,458,3,451,3115,988406718,0,0,0,950.15,7,147891.7,13,0,3,3,True
7773162,1053,1,10,2541,988406718,0,0,0,950.05,6,148841.75,11,1,10,3,True
7779749,877,2,25,7869,988406718,0,0,0,949.84,8,147891.91,24,2,16,3,True
7889680,461,4,25,1445,988406718,0,0,0,949.98,8,146941.93,13,0,3,4,True
7910350,759,0,451,7882,988406718,0,0,0,949.74,7,145992.19,24,4,23,5,True
7994687,848,2,20,4589,988406718,0,0,0,950.12,5,145042.07,5,1,5,5,True
8101936,939,0,20,3115,988406718,0,0,0,950.03,5,144092.04,24,0,6,5,True
8414221,461,4,25,7042,988406718,0,0,0,949.89,8,143142.15,13,2,14,5,True
8465461,458,3,451,2072,988406718,0,0,0,950.03,7,142192.12,13,2,16,5,True
8784193,260,0,20,2721,988406718,0,0,0,949.81,5,141242.31,6,1,9,7,True
8814700,205,0,20,3545,988406718,0,0,0,949.91,3,140292.4,9,5,2,7,True
8843110,192,2,20,8182,988406718,0,0,0,949.79,5,139342.61,18,4,22,8,True
8851695,1399,0,20,1445,988406718,0,0,0,950.22,3,138392.39,24,1,22,9,True
9326675,759,0,30,6872,988406718,0,0,0,950.27,8,137442.12,24,4,21,9,True
9879608,759,0,30,1365,988406718,0,0,0,949.93,8,136492.19,24,1,14,10,True
9961926,877,2,25,3455,988406718,0,0,0,950.35,8,135541.84,24,3,17,10,True
1144626,1493,4,451,9888,943042597,1,0,0,759.11,7,555507.89,24,0,16,1,True
1195338,1493,4,451,4062,943042597,1,0,0,759.01,7,554748.88,24,0,12,1,True
1233538,1072,0,10,9758,943042597,1,0,0,758.66,6,555507.54,18,3,16,2,True
1250295,535,0,10,4409,943042597,1,0,0,759.08,6,556266.62,18,0,20,2,True
1428598,1012,0,10,9663,943042597,1,0,0,759.12,6,557025.74,26,1,23,3,True
1450413,164,4,451,7152,943042597,1,0,0,759.09,7,556266.65,24,1,12,4,True
1549593,1493,4,25,3923,943042597,1,0,0,758.93,8,555507.72,24,2,21,4,True
1675364,257,1,10,2546,943042597,1,0,0,758.87,6,556266.59,6,4,10,5,True
1709346,588,0,30,7152,943042597,1,0,0,758.87,8,555507.72,24,5,19,5,True
1766031,816,0,20,4656,943042597,1,0,0,758.83,5,554748.89,18,6,4,5,True
2385085,588,0,30,2151,943042597,1,0,0,758.95,8,553989.94,24,6,13,5,True
2534783,238,0,10,7371,943042597,1,0,0,759.0,0,554748.94,26,6,19,5,True
2698563,588,0,-1,9888,943042597,1,1,0,758.94,4,554748.94,24,0,3,5,True
2927657,1493,4,-1,9758,943042597,1,2,0,759.0,4,554748.94,24,1,17,8,True
3129356,882,0,10,9802,943042597,1,0,0,759.04,6,555507.98,27,2,20,9,True
3353729,167,2,25,4409,943042597,1,0,0,758.84,8,554749.14,24,6,11,1,False
3566274,1493,4,-1,4409,943042597,1,1,0,759.22,4,554749.14,24,0,9,3,True
3686923,865,0,20,4409,943042597,1,0,0,758.84,5,553990.3,24,6,15,3,True
4038096,167,2,30,9989,943042597,1,0,0,759.05,8,553231.25,24,1,5,3,True
4315323,967,1,10,3923,943042597,1,0,0,758.94,0,553990.19,13,2,13,3,True
4329895,687,0,10,9989,943042597,1,0,0,759.04,6,554749.23,24,6,10,4,True
4473235,1493,4,25,1499,943042597,1,0,0,759.05,8,553990.18,24,6,15,4,True
4526567,167,2,451,9989,943042597,1,0,0,759.16,7,553231.02,24,3,21,5,True
4757260,498,0,10,2294,943042597,1,0,0,759.24,0,553990.26,12,6,12,6,True
4964282,1493,4,451,2546,943042597,1,0,0,758.97,7,553231.29,24,5,2,6,True
4991530,1406,0,10,4608,943042597,1,0,0,759.11,6,553990.4,24,0,10,6,True
5120428,164,4,451,2151,943042597,1,0,0,758.85,7,553231.55,24,4,10,6,True
5285001,1009,0,25,9057,943042597,1,0,0,758.74,8,552472.81,26,5,11,7,True
5487814,1267,2,20,9888,943042597,1,0,0,759.15,5,551713.66,23,0,21,8,True
5557000,167,2,-1,4409,943042597,1,1,0,759.04,4,551713.66,24,1,13,8,False
5735819,1155,0,20,2151,943042597,1,0,0,758.8,5,550954.86,15,3,1,8,True
6303584,164,4,30,9855,943042597,1,0,0,759.05,8,550195.81,24,2,21,8,True
6324472,1009,0,451,3441,943042597,1,0,0,758.89,7,549436.92,26,6,4,8,True
6398207,588,0,451,7152,943042597,1,0,0,758.84,7,548678.08,24,0,2,8,True
6681103,588,0,-1,3441,943042597,1,1,0,758.88,1,548678.08,24,1,3,9,True
6819369,267,0,20,9888,943042597,1,0,0,758.97,5,547919.11,6,4,13,9,True
6921495,1493,4,30,4409,943042597,1,0,0,759.04,8,547160.07,24,0,22,10,True
6927075,167,2,-1,4656,943042597,1,1,0,759.33,4,547160.07,24,3,8,11,True
7260500,164,4,-1,4608,943042597,1,2,0,758.87,1,547160.07,24,3,19,11,True
7285919,164,4,451,4062,943042597,1,0,0,759.03,7,546401.04,24,6,21,11,True
7442192,164,4,451,2546,943042597,1,0,0,758.85,7,545642.19,24,5,3,12,True
7450902,1493,4,451,9888,943042597,1,0,0,759.1,7,544883.09,24,0,13,1,True
7573669,689,0,20,8441,943042597,1,0,0,758.91,5,544124.18,24,5,21,1,True
7612795,164,4,451,9855,943042597,1,0,0,759.08,7,543365.1,24,1,10,1,True
7768725,726,0,20,7371,943042597,1,0,0,759.11,5,542605.99,11,1,21,1,True
7918899,588,0,451,8441,943042597,1,0,0,759.0,7,541846.99,24,1,7,1,True
8014589,1493,4,-1,9855,943042597,1,1,0,759.14,4,541846.99,24,5,14,1,True
8079373,588,0,451,4608,943042597,1,0,0,758.97,7,541088.02,24,6,23,1,True
8106048,167,2,-1,9989,943042597,1,1,0,759.25,4,541088.02,24,0,3,4,True
8208218,446,1,10,4062,943042597,1,0,0,759.23,6,541847.25,13,1,9,4,True
8961933,1493,4,451,3441,943042597,1,0,0,759.03,7,541088.22,24,1,14,4,True
9208067,1493,4,30,9802,943042597,1,0,0,759.13,8,540329.09,24,4,1,6,True
9245271,588,0,-1,9057,943042597,1,1,0,759.11,1,540329.09,24,3,4,7,True
9365025,588,0,-1,9888,943042597,1,2,0,759.08,4,540329.09,24,1,9,7,True
9370287,192,2,20,4062,943042597,1,0,0,758.9,3,539570.19,18,5,15,10,True
9638229,812,0,20,3441,943042597,1,0,0,759.06,5,538811.13,18,2,4,10,True
9693272,1493,4,451,2294,943042597,1,0,0,759.02,7,538052.11,24,6,13,11,True
9880326,167,2,-1,7371,943042597,1,1,0,759.08,4,538052.11,24,4,0,11,True
9989561,1493,4,451,8441,943042597,1,0,0,758.85,7,537293.26,24,6,9,11,True
1016470,193,1,10,7079,719370723,1,0,0,756.04,0,378791.04,18,1,11,3,True
1219078,279,2,451,7079,719370723,1,0,0,755.97,7,378035.07,24,2,10,4,True
1352480,732,0,451,7079,719370723,1,0,0,756.07,7,377279.0,11,5,13,4,True
1497419,279,2,451,9593,719370723,1,0,0,755.94,7,376523.06,24,1,1,5,True
1575175,537,0,451,8205,719370723,1,0,0,756.04,7,375767.02,18,1,13,6,True
1707226,434,3,-1,7408,719370723,1,1,0,755.83,1,375767.02,24,5,20,7,True
1860670,537,0,25,4461,719370723,1,0,0,755.93,8,375011.09,18,6,7,7,True
2054300,537,0,451,9624,719370723,1,0,0,755.82,7,374255.27,18,1,4,8,True
2427377,537,0,25,5500,719370723,1,0,0,755.68,8,373499.59,18,4,23,8,True
2463627,799,2,20,9096,719370723,1,0,0,755.91,5,372743.68,11,3,20,9,True
2476234,537,0,451,5357,719370723,1,0,0,756.13,7,371987.55,18,0,17,11,True
2604727,920,4,25,7501,719370723,1,0,0,755.98,8,371231.57,18,2,9,2,True
2752654,1155,0,30,7501,719370723,1,0,0,755.74,8,370475.83,15,0,6,7,True
2918248,105,3,451,9112,719370723,1,0,0,756.34,7,369719.49,3,1,6,8,True
3178711,1086,0,20,5357,719370723,1,0,0,755.88,3,368963.61,18,2,5,11,True
3448127,920,4,-1,4940,719370723,1,1,0,756.13,4,368963.61,18,1,10,2,True
3651152,732,0,451,4940,719370723,1,0,0,755.97,7,368207.64,11,5,1,3,True
3688784,1212,0,20,8491,719370723,1,0,0,755.84,5,367451.8,24,0,7,4,True
3884793,920,4,30,7408,719370723,1,0,0,756.03,8,366695.77,18,0,11,4,True
4167524,537,0,-1,3354,719370723,1,1,0,756.12,4,366695.77,18,3,1,5,True
4196008,105,3,451,7501,719370723,1,0,0,756.22,7,365939.55,3,6,7,6,True
4204243,434,3,451,5565,719370723,1,0,0,756.01,7,365183.54,24,1,2,7,True
4220083,1119,0,10,5478,719370723,1,0,0,755.99,6,365939.53,24,2,5,8,True
4233470,1155,0,-1,5478,719370723,1,1,0,756.2,4,365939.53,15,3,23,8,True
4309895,279,2,-1,7408,719370723,1,2,0,756.11,4,365939.53,24,0,19,9,True
4412565,537,0,-1,9112,719370723,1,3,1,756.0,4,365939.53,18,1,23,11,True
1025792,1249,2,20,3404,578559870,1,0,0,465.08,5,323931.92,23,1,0,1,True
1057232,1364,0,10,4869,578559870,1,0,0,465.1,6,324397.02,16,4,20,1,True
1156590,560,2,30,4126,578559870,1,0,0,464.86,8,323932.16,17,4,0,2,True
1277935,128,0,20,5239,578559870,1,0,0,465.27,5,323466.89,18,2,23,3,True
1332726,695,2,-1,8413,578559870,1,1,0,465.13,4,323466.89,24,0,2,3,True
1758051,913,0,-1,1209,578559870,1,2,0,465.16,1,323466.89,18,2,19,3,True
1784567,913,0,451,4697,578559870,1,0,0,464.53,7,323002.36,18,3,22,4,True
1829296,952,0,451,5239,578559870,1,0,0,465.06,7,322537.3,13,1,14,4,True
1988984,952,0,451,7566,578559870,1,0,0,465.18,7,322072.12,13,4,12,5,True
2144103,952,0,451,8413,578559870,1,0,0,465.24,7,321606.88,13,5,3,5,True
2346326,560,2,451,4341,578559870,1,0,0,465.09,7,321141.79,17,1,7,6,True
2365110,355,1,10,1209,578559870,1,0,0,465.05,0,321606.84,24,0,18,7,True
2393278,385,1,-1,1864,578559870,1,1,0,464.87,1,321606.84,25,3,4,8,True
2434616,385,1,-1,5239,578559870,1,2,0,464.74,1,321606.84,25,0,9,8,True
2517899,1307,0,10,7178,578559870,1,0,0,465.24,6,322072.08,5,1,3,9,True
2548142,560,2,451,1209,578559870,1,0,0,464.99,7,321607.09,17,1,3,9,True
2750623,560,2,-1,5239,578559870,1,1,0,465.17,4,321607.09,17,6,7,10,True
3221560,952,0,451,5525,578559870,1,0,0,465.0,7,321142.09,13,4,8,10,True
3532221,913,0,-1,4341,578559870,1,1,0,464.96,4,321142.09,18,1,1,10,False
3921713,560,2,451,3075,578559870,1,0,0,464.72,7,320677.37,17,3,20,10,True
3971870,102,4,30,7566,578559870,1,0,0,464.87,8,320212.5,3,0,7,11,True
4003538,695,2,451,1995,578559870,1,0,0,465.08,7,319747.42,24,0,15,11,True
4026587,256,4,-1,5711,578559870,1,1,0,464.88,4,319747.42,6,4,1,12,True
4170721,952,0,30,2428,578559870,1,0,0,465.27,8,319282.15,13,4,15,12,True
4255294,385,1,30,5525,578559870,1,0,0,464.83,8,318817.32,25,1,3,1,True
4316977,102,4,451,1995,578559870,1,0,0,464.92,7,318352.4,3,3,7,1,False
4404388,102,4,25,8413,578559870,1,0,0,464.79,8,317887.61,3,3,1,2,True
4444254,952,0,451,1209,578559870,1,0,0,464.93,7,317422.68,13,1,9,2,True
4631041,952,0,30,2671,578559870,1,0,0,465.06,8,316957.62,13,3,12,3,True
4738444,350,0,20,7178,578559870,1,0,0,464.91,3,316492.71,24,3,8,3,True
4843150,1363,0,20,7178,578559870,1,0,0,464.78,5,316027.93,16,2,9,4,True
5265793,256,4,-1,8413,578559870,1,1,0,465.05,4,316027.93,6,0,5,5,True
5336934,560,2,30,4697,578559870,1,0,0,465.09,8,315562.84,17,3,23,5,True
5341712,102,4,-1,2671,578559870,1,1,0,465.07,4,315562.84,3,3,6,7,True
5423415,913,0,451,9281,578559870,1,0,0,465.02,7,315097.82,18,4,5,7,True
5566036,952,0,25,9281,578559870,1,0,0,465.13,8,314632.69,13,1,16,7,True
5572658,102,4,-1,4248,578559870,1,1,0,465.2,1,314632.69,3,3,17,8,True
5824655,385,1,30,7566,578559870,1,0,0,465.09,8,314167.6,25,5,18,8,True
5856669,913,0,30,9170,578559870,1,0,0,464.93,8,313702.67,18,2,11,9,True
6139762,1235,1,10,9281,578559870,1,0,0,464.94,0,314167.61,18,2,22,9,True
6396099,256,4,-1,9170,578559870,1,1,0,464.92,4,314167.61,6,1,19,10,False
6637178,385,1,451,4697,578559870,1,0,0,465.07,7,313702.54,25,5,16,10,True
6723083,1170,0,20,3258,578559870,1,0,0,464.85,3,313237.69,24,3,16,10,True
6905540,256,4,25,4697,578559870,1,0,0,465.2,8,312772.49,6,5,0,11,True
7061911,952,0,25,1150,578559870,1,0,0,465.16,8,312307.33,13,3,15,12,True
7073602,256,4,25,1995,578559870,1,0,0,465.14,8,311842.19,6,0,8,1,True
7112991,952,0,-1,6680,578559870,1,1,0,465.15,4,311842.19,13,6,8,1,True
7366088,695,2,30,4697,578559870,1,0,0,464.91,8,311377.28,24,1,5,1,True
7407190,256,4,30,4869,578559870,1,0,0,464.97,8,310912.31,6,4,7,2,True
7905137,256,4,451,4869,578559870,1,0,0,464.88,7,310447.43,6,4,4,2,True
8398460,249,0,20,4869,578559870,1,0,0,465.02,3,309982.41,6,6,12,3,True
8510104,913,0,451,9170,578559870,1,0,0,465.08,7,309517.33,18,4,13,4,True
8585343,913,0,30,6412,578559870,1,0,0,465.04,8,309052.29,18,3,11,5,True
8629899,695,2,451,4126,578559870,1,0,0,465.04,7,308587.25,24,6,7,7,True
9047817,262,2,20,4248,578559870,1,0,0,465.13,3,308122.12,6,0,9,7,True
9247216,607,2,20,1563,578559870,1,0,0,464.96,5,307657.16,24,6,5,9,True
9506851,385,1,25,2671,578559870,1,0,0,464.98,8,307192.18,25,3,12,9,True
9717759,256,4,451,7566,578559870,1,0,0,465.26,7,306726.92,6,5,12,10,True
9819581,603,0,10,9170,578559870,1,0,0,464.93,6,307191.85,24,3,2,10,True
1013067,1201,0,10,6303,451238135,1,0,0,519.19,6,417041.19,24,3,17,2,True
1167685,859,2,451,9976,451238135,1,0,0,518.96,7,416522.23,24,0,0,2,True
1187902,96,0,30,7158,451238135,1,0,0,518.94,8,416003.29,1,3,14,3,True
1320577,27,0,10,6158,451238135,1,0,0,518.94,0,416522.23,11,4,9,3,True
1665393,1070,4,451,3541,451238135,1,0,0,518.82,7,416003.41,18,6,23,3,True
1690032,376,0,10,3783,451238135,1,0,0,518.98,0,416522.39,25,3,13,3,True
1875143,96,0,25,9505,451238135,1,0,0,518.99,8,416003.4,1,3,9,3,True
1937272,1070,4,-1,7158,451238135,1,1,0,519.01,1,416003.4,18,5,7,3,True
2518334,10,4,30,3783,451238135,1,0,0,518.96,8,415484.44,24,3,3,3,True
2537072,96,0,451,1630,451238135,1,0,0,518.92,7,414965.52,1,6,8,4,True
2691766,859,2,451,6509,451238135,1,0,0,518.99,7,414446.53,24,4,11,6,True
2852593,942,0,451,6303,451238135,1,0,0,519.0,7,413927.53,24,1,23,6,True
3133303,1142,2,20,3541,451238135,1,0,0,518.72,3,413408.81,15,4,13,7,True
3171468,796,2,20,6660,451238135,1,0,0,518.93,5,412889.88,11,2,8,7,True
3809542,931,0,10,7158,451238135,1,0,0,518.92,0,413408.8,24,0,19,7,True
3861691,859,2,30,3541,451238135,1,0,0,518.89,8,412889.91,24,4,14,7,True
3909512,942,0,451,4152,451238135,1,0,0,519.09,7,412370.82,24,5,20,8,True
4417652,96,0,451,4152,451238135,1,0,0,519.11,7,411851.71,1,6,7,8,True
4773943,859,2,25,4152,451238135,1,0,0,518.69,8,411333.02,24,3,14,9,True
4818366,1110,0,20,6889,451238135,1,0,0,519.04,3,410813.98,0,3,19,11,False
4858001,859,2,30,6899,451238135,1,0,0,519.12,8,410294.86,24,6,7,11,True
5163663,1070,4,-1,1630,451238135,1,1,0,518.95,4,410294.86,18,1,12,11,True
5295487,653,1,10,2362,451238135,1,0,0,518.93,6,410813.79,24,0,18,12,False
5468327,942,0,451,5980,451238135,1,0,0,518.89,7,410294.9,24,6,4,2,True
5487969,859,2,451,5980,451238135,1,0,0,518.96,7,409775.94,24,0,9,3,False
5748573,1004,4,30,6509,451238135,1,0,0,519.11,8,409256.83,26,2,7,3,False
5809934,10,4,-1,2362,451238135,1,1,0,519.26,1,409256.83,24,5,9,4,True
5919546,1070,4,451,3783,451238135,1,0,0,519.19,7,408737.64,18,2,12,5,True
5947153,10,4,30,2362,451238135,1,0,0,518.88,8,408218.76,24,2,20,6,True
6056058,572,0,20,2362,451238135,1,0,0,519.02,5,407699.74,11,4,6,8,False
6061719,942,0,-1,6158,451238135,1,1,0,519.13,4,407699.74,24,2,16,8,True
6489415,859,2,30,4152,451238135,1,0,0,518.86,8,407180.88,24,5,19,9,True
6683183,942,0,451,9505,451238135,1,0,0,519.12,7,406661.76,24,0,15,10,True
6691778,900,1,10,1078,451238135,1,0,0,518.86,6,407180.62,24,5,6,10,True
6930005,1004,4,-1,4030,451238135,1,1,0,519.12,4,407180.62,26,1,23,10,True
7076364,10,4,30,6158,451238135,1,0,0,518.84,8,406661.78,24,6,21,10,True
7215793,859,2,30,6660,451238135,1,0,0,519.17,8,406142.61,24,3,11,11,True
7276382,457,0,20,1090,451238135,1,0,0,519.1,5,405623.51,13,0,9,1,True
7442847,734,0,20,6509,451238135,1,0,0,518.99,5,405104.52,11,6,6,2,True
7458075,859,2,25,7158,451238135,1,0,0,518.86,8,404585.66,24,3,16,2,True
7577667,1034,1,10,9505,451238135,1,0,0,519.11,6,405104.77,11,5,4,2,False
7773535,1064,0,10,5158,451238135,1,0,0,519.05,0,405623.82,11,6,17,3,True
7821570,96,0,-1,7158,451238135,1,1,0,519.04,1,405623.82,1,2,23,4,True
7862428,10,4,451,5158,451238135,1,0,0,519.11,7,405104.71,24,5,21,4,True
7887222,424,1,10,9976,451238135,1,0,0,519.0,6,405623.71,18,6,8,5,True
8026602,1070,4,451,1090,451238135,1,0,0,519.03,7,405104.68,18,4,10,5,False
8048507,942,0,451,1090,451238135,1,0,0,519.23,7,404585.45,24,4,10,8,True
8378962,319,0,10,7158,451238135,1,0,0,519.13,0,405104.58,11,5,2,9,True
9234118,195,1,10,7158,451238135,1,0,0,518.95,0,405623.53,18,3,8,9,True
9583593,96,0,-1,1630,451238135,1,1,0,518.88,4,405623.53,1,5,10,10,True
9615531,1004,4,-1,2362,451238135,1,2,0,519.2,4,405623.53,26,3,13,10,True
9943271,859,2,451,5158,451238135,1,0,0,519.04,7,405104.49,24,5,16,11,True
9958640,10,4,25,6660,451238135,1,0,0,518.96,8,404585.53,24,1,4,11,True
1000957,218,0,25,5803,145330378,1,0,0,1052.82,8,904658.18,9,2,16,1,True
1043056,218,0,-1,4960,145330378,1,1,0,1053.07,4,904658.18,9,1,12,2,True
1158542,1026,4,-1,3428,145330378,1,2,0,1052.75,4,904658.18,11,2,16,3,True
1377924,262,2,25,9890,145330378,1,0,0,1052.9,8,903605.28,6,2,6,4,True
1409524,1449,0,10,6909,145330378,1,0,0,1052.97,6,904658.25,11,1,15,7,True
2339198,194,1,451,4960,145330378,1,0,0,1052.86,7,903605.39,18,1,8,10,True
2679880,187,4,-1,2777,145330378,1,1,0,1053.36,1,903605.39,18,5,19,12,True
2811151,194,1,451,5968,145330378,1,0,0,1053.15,7,902552.24,18,6,16,1,False
2944220,262,2,25,6609,145330378,1,0,0,1053.24,8,901499.0,6,6,6,6,True
